chrom1,start1,end1,genes1,idx1,chrom2,start2,end2,genes2,idx2
chr10,117500000,117600000,"EMX2,EMX2OS",129,chr10,123100000,123200000,HMX3,131
chr10,118200000,118300000,AL354863.1,130,chr10,123100000,123200000,HMX3,131
chr10,8000000,8100000,"GATA3,GATA3-AS1",120,chr10,129900000,130000000,EBF3,132
chr10,22300000,22400000,"SPAG6,AL158211.3",121,chr10,129900000,130000000,EBF3,132
chr10,23100000,23200000,PTF1A,122,chr10,129900000,130000000,EBF3,132
chr10,26200000,26300000,GAD2,123,chr10,129900000,130000000,EBF3,132
chr10,73700000,73800000,SEC24C,210,chr10,129900000,130000000,EBF3,132
chr10,75300000,75400000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,129900000,130000000,EBF3,132
chr10,75400000,75500000,"ZNF503,SPA17P1,AC010997.4,ZNF503-AS2,AC010997.3",124,chr10,129900000,130000000,EBF3,132
chr10,97400000,97500000,PGAM1,211,chr10,129900000,130000000,EBF3,132
chr10,99500000,99600000,"NKX2-3,LINC01475",125,chr10,129900000,130000000,EBF3,132
chr10,100700000,100800000,PAX2,126,chr10,129900000,130000000,EBF3,132
chr10,101200000,101300000,"LBX1,LBX1-AS1",127,chr10,129900000,130000000,EBF3,132
chr10,102100000,102200000,"PPRC1,NOLC1",212,chr10,129900000,130000000,EBF3,132
chr10,102400000,102500000,"CUEDC2,MIR146B",213,chr10,129900000,130000000,EBF3,132
chr10,117100000,117200000,"VAX1,MIR3663",128,chr10,129900000,130000000,EBF3,132
chr10,117500000,117600000,"EMX2,EMX2OS",129,chr10,129900000,130000000,EBF3,132
chr10,118200000,118300000,AL354863.1,130,chr10,129900000,130000000,EBF3,132
chr10,123100000,123200000,HMX3,131,chr10,129900000,130000000,EBF3,132
chr12,27700000,27800000,GSX1,147,chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141
chr12,27700000,27800000,GSX1,147,chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141
chr12,27700000,27800000,GSX1,147,chr12,85200000,85300000,ALX1,142
chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,85200000,85300000,ALX1,142
chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,85200000,85300000,ALX1,142
chr12,27700000,27800000,GSX1,147,chr12,113400000,113500000,"LHX5,LHX5-AS1",143
chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,113400000,113500000,"LHX5,LHX5-AS1",143
chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,113400000,113500000,"LHX5,LHX5-AS1",143
chr12,85200000,85300000,ALX1,142,chr12,113400000,113500000,"LHX5,LHX5-AS1",143
chr12,27700000,27800000,GSX1,147,chr12,114300000,114400000,"TBX5,TBX5-AS1",144
chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,114300000,114400000,"TBX5,TBX5-AS1",144
chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,114300000,114400000,"TBX5,TBX5-AS1",144
chr12,85200000,85300000,ALX1,142,chr12,114300000,114400000,"TBX5,TBX5-AS1",144
chr12,113400000,113500000,"LHX5,LHX5-AS1",143,chr12,114300000,114400000,"TBX5,TBX5-AS1",144
chr12,27700000,27800000,GSX1,147,chr12,114600000,114700000,TBX3,145
chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,114600000,114700000,TBX3,145
chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,114600000,114700000,TBX3,145
chr12,85200000,85300000,ALX1,142,chr12,114600000,114700000,TBX3,145
chr12,113400000,113500000,"LHX5,LHX5-AS1",143,chr12,114600000,114700000,TBX3,145
chr12,114300000,114400000,"TBX5,TBX5-AS1",144,chr12,114600000,114700000,TBX3,145
chr12,27700000,27800000,GSX1,147,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,53900000,54000000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,54000000,54100000,"HOXC4,HOXC5,HOXC8,HOXC9,HOXC10,HOXC11,HOXC12,HOXC13,AC012531.1,HOXC-AS1,HOXC-AS2,MIR196A2,HOXC-AS3,HOTAIR,AC012531.4,RF01906,RF01905,HOXC13-AS",141,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,85200000,85300000,ALX1,142,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,113400000,113500000,"LHX5,LHX5-AS1",143,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,114300000,114400000,"TBX5,TBX5-AS1",144,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr12,114600000,114700000,TBX3,145,chr12,130100000,130200000,"FZD10,FZD10-DT",146
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,27300000,27400000,LINC01079,149
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150
chr13,27300000,27400000,LINC01079,149,chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,50100000,50200000,DLEU2,151
chr13,27300000,27400000,LINC01079,149,chr13,50100000,50200000,DLEU2,151
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,50100000,50200000,DLEU2,151
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,52800000,52900000,PCDH8,152
chr13,27300000,27400000,LINC01079,149,chr13,52800000,52900000,PCDH8,152
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,52800000,52900000,PCDH8,152
chr13,50100000,50200000,DLEU2,151,chr13,52800000,52900000,PCDH8,152
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,78500000,78600000,"POU4F1,RNF219-AS1",153
chr13,27300000,27400000,LINC01079,149,chr13,78500000,78600000,"POU4F1,RNF219-AS1",153
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,78500000,78600000,"POU4F1,RNF219-AS1",153
chr13,50100000,50200000,DLEU2,151,chr13,78500000,78600000,"POU4F1,RNF219-AS1",153
chr13,52800000,52900000,PCDH8,152,chr13,78500000,78600000,"POU4F1,RNF219-AS1",153
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,27300000,27400000,LINC01079,149,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,50100000,50200000,DLEU2,151,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,52800000,52900000,PCDH8,152,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,78500000,78600000,"POU4F1,RNF219-AS1",153,chr13,94700000,94800000,"SOX21,SOX21-AS1",154
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,27300000,27400000,LINC01079,149,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,50100000,50200000,DLEU2,151,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,52800000,52900000,PCDH8,152,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,78500000,78600000,"POU4F1,RNF219-AS1",153,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,94700000,94800000,"SOX21,SOX21-AS1",154,chr13,99900000,100000000,"ZIC5,ZIC2",155
chr13,20100000,20200000,"GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1",148,chr13,112000000,112100000,SOX1,156
chr13,27300000,27400000,LINC01079,149,chr13,112000000,112100000,SOX1,156
chr13,27900000,28000000,"CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P",150,chr13,112000000,112100000,SOX1,156
chr13,50100000,50200000,DLEU2,151,chr13,112000000,112100000,SOX1,156
chr13,52800000,52900000,PCDH8,152,chr13,112000000,112100000,SOX1,156
chr13,78500000,78600000,"POU4F1,RNF219-AS1",153,chr13,112000000,112100000,SOX1,156
chr13,94700000,94800000,"SOX21,SOX21-AS1",154,chr13,112000000,112100000,SOX1,156
chr13,99900000,100000000,"ZIC5,ZIC2",155,chr13,112000000,112100000,SOX1,156
